111  49.96207411  008.64946573
111  49.96127639  008.63280391 102
112  49.96124398  008.63263118  49.96121965  008.63255689 102
111  49.96118441  008.63249256 102
111  49.96066535  008.63176729 102
113  49.96046614  008.63175034
110 2 0.00 0.0000 Fueling area
111  49.96186093  008.64107910
111  49.96202192  008.64139276
111  49.96238268  008.64095597
113  49.96223210  008.64063560
110 1 0.00 0.0000 Asphalt Apron East
111  49.96332816  008.64375996
111  49.96333130  008.64401401
111  49.96261786  008.64415081
111  49.96265244  008.64513279
112  49.96262978  008.64523791  49.96260441  008.64529251
111  49.96256928  008.64529858
111  49.96201311  008.64538049
112  49.96194285  008.64534105  49.96190281  008.64528938
111  49.96186089  008.64515600
111  49.96188821  008.64576575
112  49.96193115  008.64558677  49.96196057  008.64553202
111  49.96200725  008.64551699
111  49.96296739  008.64541082
112  49.96318010  008.64557160  49.96326447  008.64577812
111  49.96320547  008.64589013
111  49.96291079  008.64663032
112  49.96285597  008.64667968  49.96281660  008.64670863
111  49.96280151  008.64670919
111  49.96205994  008.64677593
112  49.96199359  008.64673952  49.96196432  008.64669099
111  49.96192724  008.64659695
111  49.96195456  008.64716725
112  49.96199945  008.64698524  49.96204043  008.64691850
111  49.96206970  008.64692457
111  49.96255757  008.64687300
112  49.96266295  008.64696401  49.96270003  008.64704288
111  49.96268442  008.64716725
111  49.96254587  008.64750701
112  49.96251121  008.64753953  49.96249985  008.64754229
111  49.96248342  008.64753431
111  49.96238584  008.64746454
111  49.96237999  008.64738264
111  49.96220435  008.64740084
111  49.96223753  008.64824416
111  49.96241511  008.64822293
111  49.96241902  008.64814406
111  49.96247756  008.64814406
111  49.96251464  008.64876594
111  49.96279566  008.64875684
111  49.96278004  008.64835034
111  49.96260636  008.64834427
111  49.96258099  008.64771633
111  49.96280346  008.64721882
111  49.96296153  008.64737050
111  49.96329899  008.64656484
112  49.96331498  008.64655034  49.96332831  008.64654827
111  49.96333631  008.64656484
111  49.96337896  008.64647989
111  49.96336030  008.64646331
112  49.96335230  008.64644467  49.96335230  008.64642886
111  49.96335763  008.64641773
111  49.96337896  008.64638251
111  49.96346826  008.64641773
111  49.96370778  008.64505292
113  49.96350943  008.64407653
111  49.96245741  008.64774334
111  49.96240002  008.64773288
111  49.96239186  008.64758717
113  49.96244968  008.64761965
111  49.96247208  008.64804026
111  49.96241610  008.64804026
111  49.96240343  008.64784393
113  49.96246010  008.64785224
110 1 0.00 0.0000 Asphalt Apron West
111  49.96164678  008.64065306
112  49.96166556  008.64057638  49.96167910  008.64055453
111  49.96169468  008.64053999
111  49.96180645  008.64042968
111  49.96182951  008.64093435
111  49.96173548  008.64099778
112  49.96169468  008.64100329  49.96167075  008.64099075
111  49.96166097  008.64093159
111  49.96167712  008.64133295
112  49.96169209  008.64129021  49.96170142  008.64126782
111  49.96186093  008.64107910
111  49.96202192  008.64139276
112  49.96191644  008.64144177  49.96183225  008.64146128
112  49.96173057  008.64139915  49.96169565  008.64137697
111  49.96167824  008.64134586
111  49.96177274  008.64328672
112  49.96178527  008.64324409  49.96179769  008.64321927
111  49.96181795  008.64322203
111  49.96293378  008.64311222
111  49.96311467  008.64317060
111  49.96318117  008.64309652
111  49.96286679  008.64248098
111  49.96279840  008.64256694
111  49.96265978  008.64244008
111  49.96223222  008.64158793
112  49.96220872  008.64147598  49.96221178  008.64142821
111  49.96223188  008.64140056
111  49.96253740  008.64103902
111  49.96265916  008.64127394
111  49.96276631  008.64114541
111  49.96270945  008.64101982
111  49.96342008  008.64017605
111  49.96320911  008.63976218
111  49.96293831  008.64006011
111  49.96287267  008.63996083
111  49.96262784  008.64026419
111  49.96243802  008.63993050
111  49.96213465  008.63971540
111  49.96174477  008.64016725
112  49.96167892  008.64014415  49.96163567  008.64010913
113  49.96162029  008.64005252
110 2 0.00 0.0000 Small concrete apron west
111  49.96214356  008.63692671
111  49.96205383  008.63691202
111  49.96205383  008.63680191
111  49.96184132  008.63676887
111  49.96182951  008.63687899
111  49.96170200  008.63686798
111  49.96165950  008.63756538
113  49.96209398  008.63763145
110 1 0.00 0.0000 Taxiway to heliarea west
111  49.96149808  008.63746893
112  49.96152508  008.63734433  49.96154397  008.63730395
111  49.96158800  008.63729463
111  49.96168463  008.63729096
111  49.96169190  008.63715148
111  49.96155966  008.63711845
112  49.96150613  008.63707619  49.96149022  008.63705870
113  49.96147230  008.63696429
110 1 0.00 0.0000 New Taxiway 56
111  49.96161362  008.63991567
112  49.96162956  008.63986894  49.96163755  008.63985300
111  49.96164891  008.63983635
111  49.96201018  008.63945027
111  49.96198760  008.63940514
113  49.96160729  008.63979580
110 3 0.00 0.0000 Grass taxiway
111  49.96053057  008.63746979
111  49.96041171  008.63828125
111  49.96026519  008.63898516
112  49.95989635  008.64003572  49.95979467  008.64029055
111  49.95989635  008.64003572
112  49.95989635  008.64003572  49.95983890  008.64017969
112  49.95945911  008.64073438  49.95925057  008.64094889
111  49.95945911  008.64073438
112  49.95945911  008.64073438  49.95929853  008.64089956
112  49.95907969  008.64102208  49.95907572  008.64109309
111  49.95907969  008.64102208
112  49.95907969  008.64102208  49.95907056  008.64118530
112  49.95953146  008.65136029  49.95960328  008.65151055
111  49.96001295  008.65124945
111  49.96112239  008.64993464
111  49.96110941  008.64966859
112  49.96010720  008.65073072  49.96005014  008.65068459
112  49.95968011  008.64086976  49.95970522  008.64072073
112  49.96016454  008.63986064  49.96027868  008.63953162
113  49.96057794  008.63852465
110 3 0.00 0.0000 Grass parking
111  49.96250087  008.64021810
111  49.96161002  008.64027868
111  49.96203317  008.64953915
111  49.96265120  008.64857849
113  49.96362000  008.64465794
130 Airport Boundary 1
111  49.96424163  008.63772293
111  49.96324954  008.63694625
111  49.96174531  008.63668312
111  49.96152720  008.63233772
111  49.96089137  008.63123710
111  49.96071410  008.62948186
111  49.95981267  008.62954188
111  49.95979086  008.62992588
111  49.95957981  008.62996110
111  49.96003589  008.63803313
111  49.95985586  008.63930433
111  49.95880588  008.64155524
111  49.95916961  008.65166709
111  49.96190608  008.65196362
111  49.96332896  008.64878337
111  49.96341469  008.64769849
113  49.96408491  008.64453664
120 Linear Feature 2
111  49.96025960  008.63914831 5
115  49.96026812  008.63942645
120 Linear Feature 1
111  49.96074787  008.65011544 5
115  49.96076665  008.65033072
120 Linear Feature 90
111  49.96207724  008.64945948 102
111  49.96196607  008.64710490
111  49.96194223  008.64661518 102
111  49.96189780  008.64572055
111  49.96187487  008.64517533 102
111  49.96178560  008.64326769
111  49.96167264  008.64095604 102
111  49.96165793  008.64060756
111  49.96162932  008.64006500 102
111  49.96162419  008.63991039
111  49.96161539  008.63974478 102
111  49.96150427  008.63746189 102
112  49.96154065  008.63733887  49.96156000  008.63730879 102
111  49.96166909  008.63731348
111  49.96167716  008.63712545 102
111  49.96156587  008.63709286 102
112  49.96151506  008.63706451  49.96149049  008.63703468 102
111  49.96148272  008.63698589 102
115  49.96127639  008.63280391
120 Linear Feature 62
111  49.96254569  008.64060951 20
111  49.96242973  008.64074418 20
111  49.96219114  008.64027592 20
115  49.96231243  008.64013088
120 Linear Feature 61
111  49.96250703  008.64082734 20
111  49.96242439  008.64064915 20
111  49.96231643  008.64051241 20
111  49.96208984  008.64031764 20
111  49.96201919  008.64018711 20
115  49.96185391  008.64005036
120 Linear Feature 60
111  49.96262371  008.64261461 20
115  49.96193314  008.64269666
120 Linear Feature 59
111  49.96239792  008.64213826 20
115  49.96190235  008.64219752
120 Linear Feature 58
111  49.96280405  008.64287443 20
111  49.96220585  008.64167332 20
111  49.96184663  008.64171206 20
115  49.96191701  008.64320947
120 Linear Feature 30
111  49.96155750  008.63720360 1
112  49.96147485  008.63725499  49.96144652  008.63731372 1
115  49.96145401  008.63740109
120 Linear Feature 29
111  49.96143759  008.63705639 1
112  49.96148194  008.63715956  49.96151972  008.63719993 1
111  49.96155514  008.63720360 1
115  49.96168973  008.63721461
120 Linear Feature 28
111  49.96045477  008.63381209 1
111  49.96048311  008.63441037 1
112  49.96054686  008.63457921  49.96060582  008.63464529 1
115  49.96069877  008.63456879
120 Linear Feature 27
111  49.96113390  008.63389961 1
111  49.96122157  008.63375548 1
112  49.96125463  008.63368245  49.96127390  008.63363724 1
115  49.96127066  008.63353871
120 Linear Feature 26
111  49.96052797  008.63542708 1
111  49.96051144  008.63503801 1
112  49.96055867  008.63478108  49.96060826  008.63467831 1
111  49.96069859  008.63456921 1
111  49.96113257  008.63390137 1
112  49.96121275  008.63390752  49.96126706  008.63394789 1
115  49.96129602  008.63408834
120 Runway Hold
111  49.96089163  008.63437263 4
115  49.96082919  008.63427586
120 Runway Hold
111  49.96072724  008.63209080 4
115  49.96079551  008.63195765
120 Linear Feature 52
111  49.96158509  008.64017327 1
112  49.96162646  008.64032311  49.96165869  008.64035579 1
115  49.96174124  008.64030671
120 Linear Feature 51
111  49.96160390  008.64056161 1
112  49.96163006  008.64042218  49.96165778  008.64037884 1
111  49.96172069  008.64032415 1
115  49.96178843  008.64026314
120 Linear Feature 50
111  49.96174888  008.64111524 1
112  49.96166976  008.64112702  49.96163161  008.64110365 1
115  49.96162437  008.64100730
120 Linear Feature 49
111  49.96163972  008.64131294 1
112  49.96166313  008.64122837  49.96168816  008.64118323 1
111  49.96174587  008.64111835 1
115  49.96180997  008.64104207
120 Linear Feature 48
111  49.96181197  008.64153087 1
112  49.96168570  008.64150140  49.96165067  008.64146140 1
115  49.96164224  008.64138164
120 Linear Feature 47
111  49.96181186  008.64153106 1
112  49.96169591  008.64157018  49.96165986  008.64160287 1
115  49.96159666  008.64169121
120 Linear Feature 46
111  49.96165999  008.64175830 1
112  49.96169231  008.64161598  49.96172636  008.64155371 1
115  49.96181174  008.64153105
120 Linear Feature 45
111  49.96186246  008.64206207 1
112  49.96174923  008.64203698  49.96168276  008.64200538 1
115  49.96166887  008.64194643
120 Linear Feature 44
111  49.96168400  008.64225903 1
112  49.96173397  008.64213991  49.96178689  008.64206788 1
111  49.96186241  008.64206269 1
115  49.96231923  008.64200241
120 Linear Feature 43
111  49.96188378  008.64255354 1
112  49.96177274  008.64252417  49.96169581  008.64248788 1
115  49.96169074  008.64240362
120 Linear Feature 42
111  49.96170751  008.64276106 1
112  49.96176603  008.64261729  49.96181677  008.64255661 1
111  49.96188405  008.64255367 1
115  49.96255210  008.64246931
120 Linear Feature 41
111  49.96255795  008.64306691 1
111  49.96191454  008.64314185 1
112  49.96179643  008.64311132  49.96173777  008.64305925 1
115  49.96171686  008.64294557
120 Linear Feature 40
111  49.96280199  008.64441095 1
115  49.96279000  008.64413952
120 Linear Feature 39
111  49.96273668  008.64444202 1
115  49.96293262  008.64441923
120 Linear Feature 38
111  49.96276734  008.64487714 1
115  49.96296194  008.64486471
120 Linear Feature 37
111  49.96292606  008.64533776 1
112  49.96279266  008.64527289  49.96273535  008.64519001 1
115  49.96273135  008.64511127
120 Linear Feature 36
111  49.96256436  008.64538015 1
112  49.96267948  008.64529594  49.96273440  008.64520121 1
111  49.96273064  008.64511115 1
115  49.96270656  008.64452051
120 Linear Feature 35
111  49.96196642  008.64545185 1
111  49.96183648  008.64545957 1
112  49.96180503  008.64545185  49.96178352  008.64544413 1
115  49.96173688  008.64541414
120 Linear Feature 34
111  49.96182655  008.64525630 1
112  49.96186214  008.64537594  49.96189279  008.64543749 1
115  49.96196476  008.64545185
120 Linear Feature 33
111  49.96184635  008.64567556 1
112  49.96187744  008.64555667  49.96190916  008.64548611 1
111  49.96196450  008.64545324 1
115  49.96298120  008.64533161
120 Linear Feature 32
111  49.96189153  008.64663985 1
112  49.96197390  008.64679588  49.96204037  008.64685363 1
115  49.96208299  008.64684588
120 Linear Feature 31
111  49.96191467  008.64712302 1
112  49.96196451  008.64692612  49.96201582  008.64685653 1
111  49.96208201  008.64684603 1
115  49.96255832  008.64680394
120 Runway Hold
111  49.96167102  008.65052445 4
115  49.96159920  008.65044592
120 Runway Hold
111  49.96160564  008.64919071 4
115  49.96154332  008.64912417
120 Runway Hold
111  49.96136969  008.64515618 4
115  49.96141042  008.64504611
120 Runway Hold
111  49.96124840  008.64219841 4
115  49.96119840  008.64210763
120 Linear Feature 25
111  49.96061007  008.63691274 1
111  49.96062483  008.63729335 1
112  49.96065093  008.63738828  49.96066953  008.63742804 1
111  49.96071095  008.63748935 1
115  49.96094700  008.63779475
120 Linear Feature 24
111  49.96148571  008.63808516 1
112  49.96142204  008.63824373  49.96135167  008.63829615 1
115  49.96127276  008.63823399
120 Linear Feature 23
111  49.96066832  008.63831082 1
111  49.96065604  008.63800749 1
112  49.96073141  008.63775906  49.96081448  008.63766036 1
111  49.96094407  008.63779247 1
111  49.96143964  008.63845797 1
112  49.96148500  008.63853772  49.96150899  008.63858648 1
115  49.96151459  008.63867938
120 Linear Feature 22
111  49.96150198  008.64181173 1
111  49.96159505  008.64169203 1
112  49.96162584  008.64160998  49.96164051  008.64154389 1
115  49.96164588  008.64145791
120 Linear Feature 21
111  49.96082091  008.64182649 1
111  49.96083997  008.64213645 1
112  49.96091181  008.64230511  49.96097926  008.64237348 1
115  49.96108922  008.64231194
120 Linear Feature 20
111  49.96088249  008.64304126 1
111  49.96086929  008.64272902 1
112  49.96092061  008.64254213  49.96096753  008.64245553 1
111  49.96097193  008.64246009 1
111  49.96150268  008.64181054 1
112  49.96159066  008.64180142  49.96162878  008.64182877 1
115  49.96166882  008.64194617
120 Linear Feature 19
111  49.96165169  008.64533788 1
112  49.96176984  008.64536118  49.96181382  008.64532016 1
115  49.96182422  008.64522875
120 Linear Feature 18
111  49.96095898  008.64437298 1
111  49.96097210  008.64459344 1
112  49.96100676  008.64471868  49.96104134  008.64478772 1
111  49.96106870  008.64480757 1
115  49.96132400  008.64504252
120 Linear Feature 17
111  49.96101563  008.64565167 1
111  49.96100289  008.64541225 1
112  49.96108776  008.64511297  49.96115960  008.64499445 1
111  49.96132381  008.64504232 1
111  49.96179929  008.64547067 1
112  49.96182553  008.64552288  49.96183844  008.64556165 1
115  49.96184577  008.64567591
120 Linear Feature 16
111  49.96117496  008.64901168 1
111  49.96118262  008.64918404 1
112  49.96122457  008.64931508  49.96126043  008.64934077 1
111  49.96129512  008.64933010 1
111  49.96145398  008.64930500 1
112  49.96151081  008.64926991  49.96153541  008.64923794 1
115  49.96155811  008.64918673
120 Linear Feature 15
111  49.96119754  008.64962340 1
111  49.96120399  008.64971616 1
112  49.96126367  008.64978385  49.96131325  008.64977631 1
111  49.96133260  008.64969985 1
111  49.96193339  008.64833417 1
112  49.96195394  008.64823951  49.96196685  008.64816932 1
115  49.96195930  008.64807565
120 Linear Feature 85
111  49.96247611  008.65228592 106
111  49.95939080  008.65185023 106
115  49.95831340  008.65161868
120 Linear Feature 67
111  49.96214079  008.64075542 20
115  49.96224985  008.64097957
120 Linear Feature 66
111  49.96193729  008.64099328 20
115  49.96205517  008.64122436
120 Centerline A
111  49.96123493  008.65032402 1
111  49.96125267  008.65073266 1
112  49.96136073  008.65089311  49.96145546  008.65088615 1
111  49.96148895  008.65080847 1
111  49.96199940  008.64964461 1
112  49.96202359  008.64956940  49.96203327  008.64952177 1
111  49.96202439  008.64944644 1
111  49.96123598  008.63280476 1
112  49.96120251  008.63264185  49.96117612  008.63256602 1
111  49.96111744  008.63248957 1
111  49.96066639  008.63187906 1
112  49.96049820  008.63193627  49.96037924  008.63203599 1
111  49.96038161  008.63243327 1
115  49.96039740  008.63275570
120 Linear Feature 7
111  49.96110684  008.63810623 20
111  49.96098867  008.63795367 20
111  49.96078939  008.63796457 20
116  49.96076536  008.63799882  49.96075835  008.63802528
120 Runway Hold
111  49.96106345  008.63805003 54
115  49.96112196  008.63794537
21  49.96067759  008.63331244 1 85.9500 4.50 PAPI 09L
21  49.96082449  008.64632770 1 264.0000 4.50 PAPI 27R
20  49.96144414  008.63959060 265.4700 0 1 {@L}A
20  49.96162716  008.64431591 265.4700 0 1 {@L}A
20  49.96180885  008.64792335 265.4700 0 1 {@L}A
20  49.96122686  008.63471818 266.3700 0 1 {@L}A{@Y}F{^ld}
20  49.96157718  008.63794804 86.4000 0 1 {@L}A{@Y}E{^rd}
20  49.96136673  008.63291223 83.2500 0 1 {@L}A{@Y}F{^ru}
20  49.96129724  008.63801824 43.9300 0 1 {@L}E{@Y}A{^lu}{^rd}
20  49.96086750  008.63391310 301.4600 0 1 {@L}F{@Y}A{^lu}{^rd}
20  49.96209144  008.64711746 174.8200 0 1 {@L}G{@Y}A{^l}{^r}
20  49.96202451  008.64566742 174.8200 0 1 {@L}C{@Y}A{^r}{^l}C{^u}
20  49.96171018  008.65057110 128.1900 0 1 {@R}27{@@}{@L}A
20  49.96091140  008.63176693 220.6700 0 1 {@R}27{@@}{@L}A
20  49.96091638  008.63443093 131.8500 0 1 {@L}F{@R}09-27
20  49.96102587  008.63808172 212.0700 0 1 {@L}E{@R,^l}26{^r}9
20  49.96164469  008.64924026 122.7000 0 1 {@L}B{@R}09-27
20  49.96127444  008.64225475 140.0000 0 1 {@L}D{@R}09-27
20  49.96134745  008.64521801 212.7100 0 1 {@L}C{@R}09-27
14  49.96271254  008.64183546  39.37 0 Tower Viewpoint
1300  49.96200120  008.64278217 267.27 tie_down jets|props General aviation
1301 B general_aviation 
1300  49.96222983  008.64276009 267.27 tie_down jets|props General aviation
1301 B general_aviation 
1300  49.96246273  008.64273140 267.27 tie_down jets|props General aviation
1301 B general_aviation 
1300  49.96256174  008.64845019 268.19 tie_down helos Heli Transair
1301 A general_aviation 
1300  49.96227319  008.64790385 268.19 tie_down helos Heli Transair
1301 A general_aviation 
1300  49.96225138  008.64754582 268.19 tie_down helos Heli Transair
1301 A general_aviation 
1300  49.96198899  008.63698733   5.00 tie_down helos Polizeifliegerstaffel Hessen
1301 A military 
1300  49.96195989  008.63748885   5.00 tie_down helos Polizeifliegerstaffel Hessen
1301 A military 
1300  49.96199991  008.64229219  86.18 tie_down props|helos General aviation 2
1301 A general_aviation 
1300  49.96214760  008.64227673  86.18 tie_down props|helos General aviation 2
1301 A general_aviation 
1300  49.96232369  008.64225907  86.18 tie_down props|helos General aviation 2
1301 A general_aviation 
1300  49.96202831  008.64173590 265.02 tie_down props|helos General aviation 2
1301 A general_aviation 
1300  49.96189056  008.64190367  86.18 tie_down props|helos General aviation 2
1301 A general_aviation 
1300  49.96229723  008.64584602 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96292045  008.64575112 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96268897  008.64578275 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96249310  008.64580648 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96199197  008.64429599 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96213261  008.64428020 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96226816  008.64426201 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96239821  008.64424805 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96252984  008.64422617 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96251307  008.64379438 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96237361  008.64381382 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96224042  008.64383448 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96210642  008.64385146 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96196615  008.64387271 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96200218  008.64337917 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96215967  008.64336460 264.71 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96230443  008.64334578 265.33 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96243176  008.64332575 265.33 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96255830  008.64331361 265.33 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96268798  008.64329540 265.33 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96282198  008.64327353 265.33 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96309410  008.64344473 321.49 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96318042  008.64358979 321.49 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96324875  008.64375556 321.49 tie_down props|helos Gras parking
1301 A general_aviation 
1300  49.96207233  008.63919534  94.92 tie_down props|helos Flightschool
1301 A general_aviation 
1300  49.96218026  008.64188821  86.18 tie_down props|helos General aviation 2
1301 A general_aviation 
1300  49.96334592  008.64484029  86.75 tie_down jets|props Ramp East
1301 B general_aviation 
1300  49.96275854  008.64481872  86.75 tie_down jets|props Ramp East
1301 B general_aviation 
1300  49.96330670  008.64621831 214.20 tie_down props Ramp East
1301 A general_aviation 
1300  49.96302609  008.64681374 214.20 tie_down props Ramp East
1301 A general_aviation 
1300  49.96315519  008.64651022 214.20 tie_down props Ramp East
1301 A general_aviation 
19  49.96027591  008.64600995 0 New Windsock 2
19  49.95986319  008.63284927 0 New Windsock 1
1053 121730 Egelsbach Apron
1054 118405 Egelsbach Info
1056 119150 Langen Info
1000 Western Flow
1001 EDFE 179 001 99
1002 EDFE 0
1003 EDFE 0.0
1101 26 left
1110 26 119150 arrivals|departures heavy|jets|turboprops|props|fighters 000000 000000 Arr,Dep Rwy 26
1110 26L 119150 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 26L
1000 Eastern Flow
1001 EDFE 002 178 99
1002 EDFE 0
1003 EDFE 0.0
1101 08 right
1110 08 119150 arrivals|departures heavy|jets|turboprops|props|fighters 000000 000000 Arr,Dep Rwy 08
1110 08R 119150 arrivals|departures props|helos 000000 000000 Arr,Dep Rwy 08R
1200 
1201  49.96189457  008.64461729 both 0 N_stop
1201  49.96186242  008.64380441 both 1 N_stop
1201  49.96181533  008.64271202 both 2 N_stop
1201  49.96178977  008.64206633 both 3 N_stop
1201  49.96205817  008.64203454 both 4 N_stop
1201  49.96225882  008.64200673 both 5 N_stop
1201  49.96213391  008.64083831 both 6 N_stop
1201  49.96235425  008.64810608 both 7 _stop
1201  49.96259727  008.64751881 both 8 _stop
1201  49.96274527  008.64714847 both 9 _stop
1201  49.96229201  008.64569862 both 10 _stop
1201  49.96267582  008.64561515 both 11 _stop
1201  49.96291906  008.64553903 both 12 _stop
1201  49.96250208  008.64451519 both 13 _stop
1201  49.96225568  008.64455447 both 14 _stop
1201  49.96202192  008.64459376 both 15 _start
1201  49.96198717  008.64267620 both 16 _stop
1201  49.96222093  008.64265165 both 17 _stop
1201  49.96245785  008.64261727 both 18 _stop
1201  49.96201086  008.64378353 both 19 _stop
1201  49.96215301  008.64375161 both 20 _stop
1201  49.96230622  008.64372215 both 21 _stop
1201  49.96254946  008.64368777 both 22 _stop
1201  49.96286694  008.64359693 both 23 _stop
1201  49.96295381  008.64335631 both 24 _stop
1201  49.96274934  008.64504828 both 25 _stop
1201  49.96286622  008.64515386 both 26 _stop
1201  49.96325794  008.64511949 both 27 _stop
1201  49.96319318  008.64420611 both 28 _stop
1201  49.96293098  008.64719176 both 29 _stop
1201  49.96285991  008.64713529 both 30 _stop
1201  49.96297205  008.64678664 both 31 _stop
1201  49.96310315  008.64647236 both 32 _stop
1201  49.96323898  008.64613844 both 33 _stop
1201  49.96348696  008.64573332 both 34 _stop
1201  49.96355172  008.64536993 both 35 _stop
